,position,description,total_price,unit_price,url,region,transit_duration_大钟寺地铁站,transit_distance_大钟寺地铁站,transit_fee_大钟寺地铁站,transit_duration_国贸大厦A座,transit_distance_国贸大厦A座,transit_fee_国贸大厦A座,driving_duration_大钟寺地铁站,driving_distance_大钟寺地铁站,driving_fee_大钟寺地铁站,driving_duration_国贸大厦A座,driving_distance_国贸大厦A座,driving_fee_国贸大厦A座
0,沿海赛洛城七期,低楼层(共18层)1室1厅|63.09平米|东西,385万,"61,024元/平",https://bj.ke.com/ershoufang/101117008375.html,baiziwan,4355,2097,5.0,2668,2354,3.0,1548,20532,59,914,5561,18
1,沿海赛洛城五期,中楼层(共25层)1室1厅|69.61平米|东西,399万,"57,320元/平",https://bj.ke.com/ershoufang/101116053581.html,baiziwan,4529,2300,5.0,2842,2557,3.0,1589,20717,60,903,5746,19
2,沿海赛洛城一期,低楼层(共18层)|2007年建|1室1厅|70.62平米|南,468万,"66,271元/平",https://bj.ke.com/ershoufang/101117225212.html,baiziwan,4021,1707,5.0,2334,1964,3.0,1797,21227,62,1162,6582,19
3,沿海赛洛城五期,中楼层(共8层)1室1厅|57.36平米|东,358万,"62,413元/平",https://bj.ke.com/ershoufang/101117168943.html,baiziwan,4529,2300,5.0,2842,2557,3.0,1589,20717,60,903,5746,19
4,美利山,低楼层(共24层)2室1厅|82.99平米|西,449万,"54,103元/平",https://bj.ke.com/ershoufang/101117135175.html,baiziwan,4289,2020,5.0,2602,2277,3.0,1581,20618,59,874,5647,18
5,美利山,低楼层(共24层)|2011年建|1室1厅|69.38平米|东,425万,"61,257元/平",https://bj.ke.com/ershoufang/101117104164.html,baiziwan,4289,2020,5.0,2602,2277,3.0,1581,20618,59,874,5647,18
6,百子湾家园一区,高楼层(共24层)|2006年建|1室1厅|62.28平米|北,346万,"55,556元/平",https://bj.ke.com/ershoufang/101117031360.html,baiziwan,4278,2332,5.0,2486,2348,3.0,1528,20901,60,881,5930,19
7,沿海赛洛城六期,中楼层(共24层)|2009年建|1室1厅|65.3平米|西,449万,"68,760元/平",https://bj.ke.com/ershoufang/101117009824.html,baiziwan,4478,2241,5.0,2792,2498,3.0,1568,20716,60,935,5745,19
8,沿海赛洛城五期,中楼层(共25层)|2008年建|1室1厅|57.27平米|东,355万,"61,988元/平",https://bj.ke.com/ershoufang/101117002414.html,baiziwan,4529,2300,5.0,2842,2557,3.0,1589,20717,60,903,5746,19
9,水磨厂宿舍,顶层(共2层)2室1厅|58.41平米|南西北,275万,"47,081元/平",https://bj.ke.com/ershoufang/101116925582.html,baiziwan,3928,2111,5.0,2137,2127,3.0,1282,19316,55,595,4345,15
10,观音惠园,中楼层(共6层)|2007年建|2室1厅|90.18平米|东南北,420万,"46,574元/平",https://bj.ke.com/ershoufang/101116893459.html,baiziwan,4404,1404,7.0,3275,1467,2.0,1987,23245,69,1391,8600,25
11,美利山,中楼层(共24层)|2011年建|1室1厅|83.73平米|西,458万,"54,700元/平",https://bj.ke.com/ershoufang/101116817805.html,baiziwan,4289,2020,5.0,2602,2277,3.0,1581,20618,59,874,5647,18
12,沿海赛洛城七期,低楼层(共10层)|2009年建|1室1厅|53.84平米|西,362万,"67,237元/平",https://bj.ke.com/ershoufang/101115792438.html,baiziwan,4355,2097,5.0,2668,2354,3.0,1548,20532,59,914,5561,18
13,沿海赛洛城一期,低楼层(共24层)|2007年建|1室0厅|52.5平米|西,337万,"64,191元/平",https://bj.ke.com/ershoufang/101115654515.html,baiziwan,4021,1707,5.0,2334,1964,3.0,1797,21227,62,1162,6582,19
14,美利山,高楼层(共24层)|2011年建|1室1厅|81.94平米|东,473万,"57,726元/平",https://bj.ke.com/ershoufang/101115479288.html,baiziwan,4289,2020,5.0,2602,2277,3.0,1581,20618,59,874,5647,18
15,沿海赛洛城五期,中楼层(共25层)1室1厅|53.66平米|东,380万,"70,817元/平",https://bj.ke.com/ershoufang/101114903283.html,baiziwan,4529,2300,5.0,2842,2557,3.0,1589,20717,60,903,5746,19
16,观音景园二期,顶层(共6层)|2005年建|2室1厅|96.33平米|南北,401万,"41,628元/平",https://bj.ke.com/ershoufang/101114798718.html,baiziwan,4733,1788,7.0,3691,1644,2.0,1991,24129,72,1066,12630,27
17,美利山,低楼层(共24层)|2011年建|1室2厅|83平米|东,476万,"57,350元/平",https://bj.ke.com/ershoufang/101114760810.html,baiziwan,4289,2020,5.0,2602,2277,3.0,1581,20618,59,874,5647,18
18,观音惠园,高楼层(共6层)|2008年建|2室1厅|90.96平米|南北,400万,"43,976元/平",https://bj.ke.com/ershoufang/101114671572.html,baiziwan,4404,1404,7.0,3275,1467,2.0,1987,23245,69,1391,8600,25
19,北京建筑木材总厂宿舍,底层(共6层)|1980年建|1室1厅|35.16平米|南,190万,"54,039元/平",https://bj.ke.com/ershoufang/101114042640.html,baiziwan,4610,1721,5.0,4716,2040,6.0,1417,21797,64,2190,23501,68
20,沿海赛洛城五期,高楼层(共25层)|2008年建|1室1厅|53.64平米|东,347万,"64,691元/平",https://bj.ke.com/ershoufang/101113978329.html,baiziwan,4529,2300,5.0,2842,2557,3.0,1589,20717,60,903,5746,19
21,沿海赛洛城五期,高楼层(共25层)1室1厅|53.64平米|东南,368万,"68,606元/平",https://bj.ke.com/ershoufang/101117477367.html,baiziwan,4529,2300,5.0,2842,2557,3.0,1589,20717,60,903,5746,19
22,沿海赛洛城七期,中楼层(共24层)|2009年建|1室1厅|51.5平米|西,379万,"73,593元/平",https://bj.ke.com/ershoufang/101117421170.html,baiziwan,4355,2097,5.0,2668,2354,3.0,1548,20532,59,914,5561,18
23,沿海赛洛城七期,中楼层(共10层)1室1厅|56.12平米|西,399万,"71,098元/平",https://bj.ke.com/ershoufang/101117404789.html,baiziwan,4355,2097,5.0,2668,2354,3.0,1548,20532,59,914,5561,18
24,美利山,低楼层(共24层)1室1厅|69.05平米|东,449万,"65,026元/平",https://bj.ke.com/ershoufang/101117397259.html,baiziwan,4289,2020,5.0,2602,2277,3.0,1581,20618,59,874,5647,18
25,沿海赛洛城七期,中楼层(共24层)|2009年建|1室1厅|51.26平米|西,368万,"71,791元/平",https://bj.ke.com/ershoufang/101117393557.html,baiziwan,4355,2097,5.0,2668,2354,3.0,1548,20532,59,914,5561,18
26,北京第二制药厂宿舍,顶层(共6层)|1980年建|3室0厅|62.81平米|西南北,296万,"47,127元/平",https://bj.ke.com/ershoufang/101117383366.html,baiziwan,4256,1981,5.0,2569,2238,3.0,1440,20134,58,773,5163,17
27,石门村路2号院,中楼层(共5层)2室1厅|81.34平米|东,369万,"45,366元/平",https://bj.ke.com/ershoufang/101117293872.html,baiziwan,3989,1670,5.0,2302,1927,3.0,1715,21145,61,805,5360,18
28,沿海赛洛城六期,中楼层(共24层)1室1厅|60.12平米|东西,400万,"66,534元/平",https://bj.ke.com/ershoufang/101117263964.html,baiziwan,4478,2241,5.0,2792,2498,3.0,1568,20716,60,935,5745,19
29,观音惠园,顶层(共6层)2室1厅|90.16平米|南北,385万,"42,702元/平",https://bj.ke.com/ershoufang/101117196578.html,baiziwan,4404,1404,7.0,3275,1467,2.0,1987,23245,69,1391,8600,25
30,美利山,低楼层(共24层)1室1厅|69.05平米|东,449万,"65,026元/平",https://bj.ke.com/ershoufang/101117397259.html,baiziwan,4289,2020,5.0,2602,2277,3.0,1581,20618,59,874,5647,18
31,沿海赛洛城七期,中楼层(共24层)|2009年建|1室1厅|51.26平米|西,368万,"71,791元/平",https://bj.ke.com/ershoufang/101117393557.html,baiziwan,4355,2097,5.0,2668,2354,3.0,1548,20532,59,914,5561,18
32,北京第二制药厂宿舍,顶层(共6层)|1980年建|3室0厅|62.81平米|西南北,296万,"47,127元/平",https://bj.ke.com/ershoufang/101117383366.html,baiziwan,4256,1981,5.0,2569,2238,3.0,1440,20134,58,773,5163,17
33,沿海赛洛城七期,中楼层(共24层)|2009年建|1室1厅|51.5平米|西,375万,"72,816元/平",https://bj.ke.com/ershoufang/101117367180.html,baiziwan,4355,2097,5.0,2668,2354,3.0,1548,20532,59,914,5561,18
34,沿海赛洛城七期,低楼层(共24层)|2009年建|1室1厅|60.47平米|东,396万,"65,488元/平",https://bj.ke.com/ershoufang/101117366653.html,baiziwan,4355,2097,5.0,2668,2354,3.0,1548,20532,59,914,5561,18
35,沿海赛洛城一期,中楼层(共6层)|2007年建|1室1厅|68.14平米|东西,465万,"68,242元/平",https://bj.ke.com/ershoufang/101117348269.html,baiziwan,4021,1707,5.0,2334,1964,3.0,1797,21227,62,1162,6582,19
36,观音惠园,顶层(共6层)|2008年建|2室1厅|90.16平米|北南,400万,"44,366元/平",https://bj.ke.com/ershoufang/101117343105.html,baiziwan,4404,1404,7.0,3275,1467,2.0,1987,23245,69,1391,8600,25
37,沿海赛洛城五期,中楼层(共25层)|2008年建|1室1厅|53.64平米|东南,358万,"66,742元/平",https://bj.ke.com/ershoufang/101117316358.html,baiziwan,4529,2300,5.0,2842,2557,3.0,1589,20717,60,903,5746,19
38,石门村路2号院,中楼层(共5层)2室1厅|81.34平米|东,369万,"45,366元/平",https://bj.ke.com/ershoufang/101117293872.html,baiziwan,3989,1670,5.0,2302,1927,3.0,1715,21145,61,805,5360,18
39,沿海赛洛城六期,中楼层(共24层)1室1厅|60.12平米|东西,400万,"66,534元/平",https://bj.ke.com/ershoufang/101117263964.html,baiziwan,4478,2241,5.0,2792,2498,3.0,1568,20716,60,935,5745,19
40,观音惠园,底层(共6层)|2007年建|2室1厅|90.09平米|南北,450万,"49,951元/平",https://bj.ke.com/ershoufang/101117214500.html,baiziwan,4404,1404,7.0,3275,1467,2.0,1987,23245,69,1391,8600,25
41,观音惠园,顶层(共6层)2室1厅|90.16平米|南北,385万,"42,702元/平",https://bj.ke.com/ershoufang/101117196578.html,baiziwan,4404,1404,7.0,3275,1467,2.0,1987,23245,69,1391,8600,25
42,沿海赛洛城七期,顶层(共18层)1室1厅|47.8平米|西,329万,"68,829元/平",https://bj.ke.com/ershoufang/101117194673.html,baiziwan,4355,2097,5.0,2668,2354,3.0,1548,20532,59,914,5561,18
43,沿海赛洛城五期,中楼层(共11层)|2008年建|1室1厅|51.85平米|南,382万,"73,675元/平",https://bj.ke.com/ershoufang/101117169460.html,baiziwan,4529,2300,5.0,2842,2557,3.0,1589,20717,60,903,5746,19
44,沿海赛洛城一期,高楼层(共18层)|2007年建|1室1厅|57.43平米|南,398万,"69,302元/平",https://bj.ke.com/ershoufang/101117139544.html,baiziwan,4021,1707,5.0,2334,1964,3.0,1797,21227,62,1162,6582,19
45,百子湾家园三区,低楼层(共16层)|2006年建|1室1厅|63.56平米|北,375万,"59,000元/平",https://bj.ke.com/ershoufang/101117130944.html,baiziwan,4542,2639,5.0,2749,2655,3.0,1670,21313,62,999,6342,20
46,沿海赛洛城七期,低楼层(共24层)1室1厅|58.69平米|东,430万,"73,267元/平",https://bj.ke.com/ershoufang/101117028478.html,baiziwan,4355,2097,5.0,2668,2354,3.0,1548,20532,59,914,5561,18
47,沿海赛洛城五期,高楼层(共11层)|2008年建|1室1厅|51.46平米|南,380万,"73,844元/平",https://bj.ke.com/ershoufang/101116994006.html,baiziwan,4529,2300,5.0,2842,2557,3.0,1589,20717,60,903,5746,19
48,沿海赛洛城一期,高楼层(共24层)|2007年建|1室1厅|55.81平米|东,400万,"71,672元/平",https://bj.ke.com/ershoufang/101116992042.html,baiziwan,4021,1707,5.0,2334,1964,3.0,1797,21227,62,1162,6582,19
49,沿海赛洛城五期,高楼层(共25层)|2008年建|1室1厅|53.64平米|东,342万,"63,759元/平",https://bj.ke.com/ershoufang/101116974588.html,baiziwan,4529,2300,5.0,2842,2557,3.0,1589,20717,60,903,5746,19
50,百子湾家园一区,底层(共16层)|2006年建|1室1厅|60.01平米|北,335万,"55,825元/平",https://bj.ke.com/ershoufang/101116973345.html,baiziwan,4278,2332,5.0,2486,2348,3.0,1528,20901,60,881,5930,19
51,美利山,低楼层(共24层)|2011年建|1室1厅|67.52平米|东,398万,"58,946元/平",https://bj.ke.com/ershoufang/101116962932.html,baiziwan,4289,2020,5.0,2602,2277,3.0,1581,20618,59,874,5647,18
52,百子湾家园三区,高楼层(共16层)|2006年建|1室1厅|63.9平米|北,365万,"57,121元/平",https://bj.ke.com/ershoufang/101116953405.html,baiziwan,4542,2639,5.0,2749,2655,3.0,1670,21313,62,999,6342,20
53,水磨厂宿舍,中楼层(共5层)|1974年建|2室0厅|44.46平米|南,275万,"61,854元/平",https://bj.ke.com/ershoufang/101116949108.html,baiziwan,3928,2111,5.0,2137,2127,3.0,1282,19316,55,595,4345,15
54,美利山,低楼层(共24层)|2011年建|1室1厅|77.13平米|西,485万,"62,881元/平",https://bj.ke.com/ershoufang/101116940419.html,baiziwan,4289,2020,5.0,2602,2277,3.0,1581,20618,59,874,5647,18
55,沿海赛洛城五期,低楼层(共7层)|2008年建|1室1厅|69.08平米|东西,430万,"62,247元/平",https://bj.ke.com/ershoufang/101116938207.html,baiziwan,4529,2300,5.0,2842,2557,3.0,1589,20717,60,903,5746,19
56,方家村,低楼层(共6层)|1996年建|2室1厅|98.02平米|东西,375万,"38,258元/平",https://bj.ke.com/ershoufang/101116930070.html,baiziwan,4847,1921,7.0,3718,1984,2.0,1825,22609,66,1258,7964,23
57,北京第二制药厂宿舍,底层(共6层)|1980年建|2室1厅|47.18平米|东北,274万,"58,076元/平",https://bj.ke.com/ershoufang/101116923959.html,baiziwan,4256,1981,5.0,2569,2238,3.0,1440,20134,58,773,5163,17
58,北京第二制药厂宿舍,中楼层(共6层)|1980年建|2室1厅|52.98平米|南北,256万,"48,321元/平",https://bj.ke.com/ershoufang/101116904656.html,baiziwan,4256,1981,5.0,2569,2238,3.0,1440,20134,58,773,5163,17
59,沿海赛洛城一期,中楼层(共24层)|2007年建|1室1厅|55.81平米|东,399万,"71,493元/平",https://bj.ke.com/ershoufang/101116882320.html,baiziwan,4021,1707,5.0,2334,1964,3.0,1797,21227,62,1162,6582,19
60,沿海赛洛城一期,高楼层(共24层)|2007年建|1室1厅|55.81平米|东,395万,"70,776元/平",https://bj.ke.com/ershoufang/101116867822.html,baiziwan,4021,1707,5.0,2334,1964,3.0,1797,21227,62,1162,6582,19
61,深沟村1号,中楼层(共5层)|1980年建|2室1厅|50.3平米|东,275万,"54,672元/平",https://bj.ke.com/ershoufang/101116862611.html,baiziwan,3629,1762,5.0,1838,1778,3.0,1284,18954,54,640,3983,15
62,观音景园二期,高楼层(共6层)1室1厅|57.56平米|南,268万,"46,561元/平",https://bj.ke.com/ershoufang/101116862342.html,baiziwan,4733,1788,7.0,3691,1644,2.0,1991,24129,72,1066,12630,27
63,沿海赛洛城一期,中楼层(共24层)|2007年建|1室1厅|56.1平米|东,389万,"69,341元/平",https://bj.ke.com/ershoufang/101116808755.html,baiziwan,4021,1707,5.0,2334,1964,3.0,1797,21227,62,1162,6582,19
64,方家村,底层(共6层)|1995年建|1室1厅|58.85平米|南北,309万,"52,507元/平",https://bj.ke.com/ershoufang/101116807583.html,baiziwan,4847,1921,7.0,3718,1984,2.0,1825,22609,66,1258,7964,23
65,沿海赛洛城一期,低楼层(共24层)|2007年建|1室0厅|52.5平米|西,336万,"64,000元/平",https://bj.ke.com/ershoufang/101116763417.html,baiziwan,4021,1707,5.0,2334,1964,3.0,1797,21227,62,1162,6582,19
66,百子湾家园二区,高楼层(共16层)|2006年建|1室1厅|63.61平米|北,365万,"57,381元/平",https://bj.ke.com/ershoufang/101116718344.html,baiziwan,4381,2452,5.0,2589,2468,3.0,1695,21408,62,1026,6437,20
67,百子湾家园一区,中楼层(共15层)|2006年建|1室2厅|63.68平米|北,388万,"60,930元/平",https://bj.ke.com/ershoufang/101116694092.html,baiziwan,4278,2332,5.0,2486,2348,3.0,1528,20901,60,881,5930,19
68,沿海赛洛城五期,顶层(共25层)|2009年建|1室1厅|56.44平米|东,330万,"58,470元/平",https://bj.ke.com/ershoufang/101116693126.html,baiziwan,4529,2300,5.0,2842,2557,3.0,1589,20717,60,903,5746,19
69,观音景园二期,中楼层(共6层)|2009年建|1室1厅|64.39平米|南,330万,"51,251元/平",https://bj.ke.com/ershoufang/101116674736.html,baiziwan,4733,1788,7.0,3691,1644,2.0,1991,24129,72,1066,12630,27
70,水磨厂宿舍,顶层(共5层)|1981年建|2室1厅|57.51平米|南北,280万,"48,688元/平",https://bj.ke.com/ershoufang/101116650703.html,baiziwan,3928,2111,5.0,2137,2127,3.0,1282,19316,55,595,4345,15
71,美利山,中楼层(共24层)|2011年建|1室1厅|65.89平米|东,392万,"59,494元/平",https://bj.ke.com/ershoufang/101116620154.html,baiziwan,4289,2020,5.0,2602,2277,3.0,1581,20618,59,874,5647,18
72,沿海赛洛城七期,中楼层(共24层)|2009年建|1室1厅|51.26平米|西,355万,"69,255元/平",https://bj.ke.com/ershoufang/101116619267.html,baiziwan,4355,2097,5.0,2668,2354,3.0,1548,20532,59,914,5561,18
73,百子湾家园三区,低楼层(共16层)|2006年建|1室1厅|63.56平米|北,359万,"56,483元/平",https://bj.ke.com/ershoufang/101116610372.html,baiziwan,4542,2639,5.0,2749,2655,3.0,1670,21313,62,999,6342,20
74,沿海赛洛城一期,低楼层(共18层)|2007年建|2室1厅|80.92平米|东南,477万,"58,948元/平",https://bj.ke.com/ershoufang/101116601566.html,baiziwan,4021,1707,5.0,2334,1964,3.0,1797,21227,62,1162,6582,19
75,观音惠园,底层(共6层)1室1厅|57.1平米|南,277万,"48,512元/平",https://bj.ke.com/ershoufang/101116585382.html,baiziwan,4404,1404,7.0,3275,1467,2.0,1987,23245,69,1391,8600,25
76,沿海赛洛城五期,低楼层(共25层)|2008年建|1室1厅|51.99平米|东,350万,"67,321元/平",https://bj.ke.com/ershoufang/101116581955.html,baiziwan,4529,2300,5.0,2842,2557,3.0,1589,20717,60,903,5746,19
77,沿海赛洛城三期,低楼层(共14层)|2007年建|1室1厅|48.96平米|北,325万,"66,381元/平",https://bj.ke.com/ershoufang/101116579525.html,baiziwan,4021,1812,5.0,2334,2069,3.0,1594,21384,72,999,6780,23
78,百子湾家园三区,高楼层(共19层)|2006年建|1室1厅|62.08平米|北,358万,"57,668元/平",https://bj.ke.com/ershoufang/101116543669.html,baiziwan,4542,2639,5.0,2749,2655,3.0,1670,21313,62,999,6342,20
79,沿海赛洛城二期,低楼层(共24层)|2007年建|1室0厅|57.34平米|南,375万,"65,400元/平",https://bj.ke.com/ershoufang/101116533848.html,baiziwan,4208,1925,5.0,2521,2182,3.0,1565,21435,72,819,5844,20
80,百子湾家园三区,低楼层(共16层)|2006年建|1室1厅|63.9平米|北,330万,"51,644元/平",https://bj.ke.com/ershoufang/101116509990.html,baiziwan,4542,2639,5.0,2749,2655,3.0,1670,21313,62,999,6342,20
81,沿海赛洛城二期,低楼层(共24层)|2007年建|1室0厅|57.34平米|南,350万,"61,040元/平",https://bj.ke.com/ershoufang/101116455408.html,baiziwan,4208,1925,5.0,2521,2182,3.0,1565,21435,72,819,5844,20
82,沿海赛洛城六期,中楼层(共18层)1室1厅|45.58平米|东,330万,"72,401元/平",https://bj.ke.com/ershoufang/101116450866.html,baiziwan,4478,2241,5.0,2792,2498,3.0,1568,20716,60,935,5745,19
83,百子湾家园二区,高楼层(共16层)1室1厅|63.61平米|北,363万,"57,067元/平",https://bj.ke.com/ershoufang/101116432625.html,baiziwan,4381,2452,5.0,2589,2468,3.0,1695,21408,62,1026,6437,20
84,观音景园二期,顶层(共6层)|2003年建|2室1厅|95.71平米|南北,409万,"42,734元/平",https://bj.ke.com/ershoufang/101116404629.html,baiziwan,4733,1788,7.0,3691,1644,2.0,1991,24129,72,1066,12630,27
85,观音景园二期,低楼层(共6层)|2003年建|2室1厅|76.64平米|南北,400万,"52,193元/平",https://bj.ke.com/ershoufang/101116387781.html,baiziwan,4733,1788,7.0,3691,1644,2.0,1991,24129,72,1066,12630,27
86,沿海赛洛城五期,低楼层(共8层)|2008年建|1室1厅|57.36平米|东,370万,"64,505元/平",https://bj.ke.com/ershoufang/101116379874.html,baiziwan,4529,2300,5.0,2842,2557,3.0,1589,20717,60,903,5746,19
87,沿海赛洛城七期,高楼层(共22层)|2009年建|1室1厅|68.92平米|南北,455万,"66,019元/平",https://bj.ke.com/ershoufang/101116354217.html,baiziwan,4355,2097,5.0,2668,2354,3.0,1548,20532,59,914,5561,18
88,金海国际南区,高楼层(共23层)|2005年建|1室1厅|56.78平米|东南北,422万,"74,322元/平",https://bj.ke.com/ershoufang/101116345624.html,baiziwan,3645,1394,5.0,1960,1651,3.0,1596,20463,59,1029,5818,19
89,美利山,中楼层(共24层)|2011年建|2室1厅|80.07平米|西,428万,"53,454元/平",https://bj.ke.com/ershoufang/101116344005.html,baiziwan,4289,2020,5.0,2602,2277,3.0,1581,20618,59,874,5647,18
90,观音景园二期,中楼层(共6层)|2005年建|2室1厅|92.85平米|南北,419万,"45,127元/平",https://bj.ke.com/ershoufang/101116327960.html,baiziwan,4733,1788,7.0,3691,1644,2.0,1991,24129,72,1066,12630,27
91,方家村,中楼层(共6层)|1995年建|2室1厅|90.31平米|南北,350万,"38,756元/平",https://bj.ke.com/ershoufang/101116322635.html,baiziwan,4847,1921,7.0,3718,1984,2.0,1825,22609,66,1258,7964,23
92,观音景园二期,中楼层(共6层)|2003年建|2室1厅|95.71平米|南北,469万,"49,003元/平",https://bj.ke.com/ershoufang/101116280819.html,baiziwan,4733,1788,7.0,3691,1644,2.0,1991,24129,72,1066,12630,27
93,观音景园二期,底层(共6层)|2003年建|1室1厅|57.56平米|南北,305万,"52,989元/平",https://bj.ke.com/ershoufang/101116262569.html,baiziwan,4733,1788,7.0,3691,1644,2.0,1991,24129,72,1066,12630,27
94,观音惠园,高楼层(共6层)|2008年建|3室1厅|86.83平米|南北,425万,"48,947元/平",https://bj.ke.com/ershoufang/101116243504.html,baiziwan,4404,1404,7.0,3275,1467,2.0,1987,23245,69,1391,8600,25
95,金泰先锋南区,中楼层(共18层)|2008年建|1室0厅|68.03平米|西,450万,"66,148元/平",https://bj.ke.com/ershoufang/101116199743.html,baiziwan,3560,1275,5.0,1874,1532,3.0,1521,20853,70,913,6249,21
96,沿海赛洛城五期,中楼层(共25层)|2009年建|1室1厅|59.7平米|东,395万,"66,165元/平",https://bj.ke.com/ershoufang/101116120688.html,baiziwan,4529,2300,5.0,2842,2557,3.0,1589,20717,60,903,5746,19
97,沿海赛洛城七期,高楼层(共22层)|2009年建|1室1厅|52.78平米|南,375万,"71,050元/平",https://bj.ke.com/ershoufang/101116115735.html,baiziwan,4355,2097,5.0,2668,2354,3.0,1548,20532,59,914,5561,18
98,沿海赛洛城二期,中楼层(共24层)|2007年建|1室0厅|56.38平米|南,390万,"69,174元/平",https://bj.ke.com/ershoufang/101116105916.html,baiziwan,4208,1925,5.0,2521,2182,3.0,1565,21435,72,819,5844,20
99,沿海赛洛城二期,低楼层(共24层)|2007年建|1室0厅|55.68平米|南,379万,"68,068元/平",https://bj.ke.com/ershoufang/101116051676.html,baiziwan,4208,1925,5.0,2521,2182,3.0,1565,21435,72,819,5844,20
100,沿海赛洛城二期,低楼层(共24层)|2007年建|1室0厅|55.68平米|南,395万,"70,942元/平",https://bj.ke.com/ershoufang/101116046922.html,baiziwan,4208,1925,5.0,2521,2182,3.0,1565,21435,72,819,5844,20
101,沿海赛洛城一期,中楼层(共24层)|2007年建|1室1厅|52.35平米|西,347万,"66,285元/平",https://bj.ke.com/ershoufang/101116046383.html,baiziwan,4021,1707,5.0,2334,1964,3.0,1797,21227,62,1162,6582,19
102,观音惠园,底层(共6层)|2008年建|1室0厅|49.38平米|南,243万,"49,211元/平",https://bj.ke.com/ershoufang/101116017714.html,baiziwan,4404,1404,7.0,3275,1467,2.0,1987,23245,69,1391,8600,25
103,沿海赛洛城五期,低楼层(共11层)|2008年建|1室1厅|52.42平米|南,375万,"71,538元/平",https://bj.ke.com/ershoufang/101116008607.html,baiziwan,4529,2300,5.0,2842,2557,3.0,1589,20717,60,903,5746,19
104,观音惠园,高楼层(共6层)|2008年建|2室1厅|89.47平米|南北,435万,"48,620元/平",https://bj.ke.com/ershoufang/101115974321.html,baiziwan,4404,1404,7.0,3275,1467,2.0,1987,23245,69,1391,8600,25
